
|positive|,2019-02-17 ,b' United Parcel Service  Cl $UPS Market Value Declined While River Road Asset Management Has Cut Its Position by $5.4\xe2\x80\xa6 https://t.co/PFYo86QH80',2.0

|neutral|,2019-02-17 ,"b' RT @theflynews: Twitter reports surprising user #data as LinkedIn finally launches live #streaming feature. Find out more in ""#SocialStocks\xe2\x80\xa6'",0.0

|neutral|,2019-02-17 ,"b' RT @theflynews: Twitter reports surprising user #data as LinkedIn finally launches live #streaming feature. Find out more in ""#SocialStocks\xe2\x80\xa6'",0.0

|neutral|,2019-02-17 ,"b"" Syntal Capital Partners Continues to Hold Position in Microsoft $MSFT; Domino's Pizza $DPZ Market Value Declined Wh\xe2\x80\xa6 https://t.co/W6YPWooBFQ""",0.0

|neutral|,2019-02-17 ,b' $FB $IBM $MSFT $RHT Tech bankers are making their money in the enterprise while Facebook and Google stay quiet https://t.co/fMTnDtRaRh',0.0

|neutral|,2019-02-17 ,"b' RT @WTCM3: $CHKP Cloud Security integrates w/ $AMZN, $MSFT, $GOOGL, $CRM, $BOX, $VMW, $CSCO, others ""to lead its customers into the cloud""\xe2\x80\xa6'",0.0

|neutral|,2019-02-17 ,"b' RT @WTCM3: $CHKP Cloud Security integrates w/ $AMZN, $MSFT, $GOOGL, $CRM, $BOX, $VMW, $CSCO, others ""to lead its customers into the cloud""\xe2\x80\xa6'",0.0

|neutral|,2019-02-17 ,"b' $CHKP Cloud Security integrates w/ $AMZN, $MSFT, $GOOGL, $CRM, $BOX, $VMW, $CSCO, others ""to lead its customers int\xe2\x80\xa6 https://t.co/4bEyzPtoqW'",0.0

|positive|,2019-02-17 ,b' Microsoft Is Likely to Announce a Dividend Increase Next Month @themotleyfool #stocks $MSFT https://t.co/MiTxKlNrp5',1.0

|positive|,2019-02-17 ,b' Here\xe2\x80\x99s a fun $MSFT interview question circa \xe2\x80\x9883: https://t.co/ItlqivVyk7',4.0

|neutral|,2019-02-17 ,"b' RT @theflynews: Twitter reports surprising user #data as LinkedIn finally launches live #streaming feature. Find out more in ""#SocialStocks\xe2\x80\xa6'",0.0

|neutral|,2019-02-17 ,"b' RT @theflynews: Twitter reports surprising user #data as LinkedIn finally launches live #streaming feature. Find out more in ""#SocialStocks\xe2\x80\xa6'",0.0

|neutral|,2019-02-17 ,"b' Twitter reports surprising user #data as LinkedIn finally launches live #streaming feature. Find out more in ""\xe2\x80\xa6 https://t.co/xuPnu75IIM'",0.0

|positive|,2019-02-17 ,b' RT @MrDPAQ: @themotleyfool Me I have a good track record: Software continues to outperform the market. My favorite mid cap software stocks\xe2\x80\xa6',5.0

|neutral|,2019-02-17 ,"b"" RT @theflynews: EA's latest battle royale game 'Apex Legends' continues growing in #popularity, hitting 25M #players in its first week of r\xe2\x80\xa6""",0.0

|neutral|,2019-02-17 ,b' RT @bluff_capital: $MSFT $KR Q&amp;A with Kroger at NRF 2019 https://t.co/WXmavOeXhB https://t.co/XFiMBHSa60',0.0

|neutral|,2019-02-17 ,b' $MSFT (consider watchlist) https://t.co/8gXi4CWkoX',0.0

|neutral|,2019-02-17 ,b' $MSFT $KR Q&amp;A with Kroger at NRF 2019 https://t.co/WXmavOeXhB https://t.co/XFiMBHSa60',0.0

|neutral|,2019-02-17 ,b' Procter And Gamble Co $PG Position Held by Northpointe Capital Llc; Wharton Business Group Has Decreased Position i\xe2\x80\xa6 https://t.co/orMM4nU1E6',0.0

|positive|,2019-02-17 ,"b"" RT @CamleeMediaGaFL: $FUSZD when this is trading on the #NASDAQ next month as $VERB folks won't believe as it rolls across the #CNBC ticker\xe2\x80\xa6""",3.0

|positive|,2019-02-17 ,b' RT @aaaamhim: $IRNC soaking up these shares I see a 1000% bounce HERE\xf0\x9f\x92\xb8 $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM\xe2\x80\xa6',1.0

|positive|,2019-02-17 ,"b"" RT @CamleeMediaGaFL: $FUSZD when this is trading on the #NASDAQ next month as $VERB folks won't believe as it rolls across the #CNBC ticker\xe2\x80\xa6""",3.0

|positive|,2019-02-17 ,b' RT @Beth_Kindig: Global #cloud #IT #market will triple between 2015 and 2020 with #IaaS being the segment with the largest growth of 27% co\xe2\x80\xa6',2.0

|positive|,2019-02-17 ,"b"" RT @CamleeMediaGaFL: $FUSZD when this is trading on the #NASDAQ next month as $VERB folks won't believe as it rolls across the #CNBC ticker\xe2\x80\xa6""",3.0

|neutral|,2019-02-17 ,"b"" RT @theflynews: EA's latest battle royale game 'Apex Legends' continues growing in #popularity, hitting 25M #players in its first week of r\xe2\x80\xa6""",0.0

|positive|,2019-02-17 ,b' $MSFT #HoloLens V2 reveal February 24th.  Good news for #wearables #AugmentedReality #MixedReality markets overall.\xe2\x80\xa6 https://t.co/2b8pf7VpL3',3.0

|positive|,2019-02-17 ,b' RT @classicoptions: \xf0\x9d\x98\xbe\xf0\x9d\x99\x83\xf0\x9d\x98\xbc\xf0\x9d\x99\x8d\xf0\x9d\x99\x8f \xf0\x9d\x98\xbc\xf0\x9d\x99\x89\xf0\x9d\x98\xbc\xf0\x9d\x99\x87\xf0\x9d\x99\x94\xf0\x9d\x99\x8e\xf0\x9d\x99\x84\xf0\x9d\x99\x8e: #Gold shining bright. Bull flag breakout.  $NUGT $SPX $NFLX $IWM $MSFT $AAPL $XLF $GLD $GOOGL $AMZN $SP\xe2\x80\xa6',1.0

|positive|,2019-02-17 ,b' Global #cloud #IT #market will triple between 2015 and 2020 with #IaaS being the segment with the largest growth of\xe2\x80\xa6 https://t.co/9O3pvF2p2y',2.0

|neutral|,2019-02-17 ,b' RT @crabbermike: $FUSZD @VerbTech_Co #Investors #Investor #Shareholders Just LOOK at the #COMPANY NAMES WE R LISTED #PARTNERS OF 2DAY + GRO\xe2\x80\xa6',0.0

|positive|,2019-02-17 ,"b' RT @crabbermike: $FUSZD 15 minutes left to get those shares B4 Next Weeks Explosion! This #Tech #Stock IS 1 U WANT 2 #BuyNow  ""I\xe2\x80\x99ve been te\xe2\x80\xa6'",2.0

|neutral|,2019-02-17 ,b' RT @crabbermike: $FUSZD @VerbTech_Co #Investors #Investor #Shareholders Just LOOK at the #COMPANY NAMES WE R LISTED #PARTNERS OF 2DAY + GRO\xe2\x80\xa6',0.0

|neutral|,2019-02-17 ,"b"" RT @theflynews: EA's latest battle royale game 'Apex Legends' continues growing in #popularity, hitting 25M #players in its first week of r\xe2\x80\xa6""",0.0

|positive|,2019-02-17 ,b' RT @OptionAssassin: These are a few of the stocks that topped the list of Best Stocks For Selling Covered Calls 2018. $VMW $PCLN $JPM $MSFT\xe2\x80\xa6',3.0

|positive|,2019-02-17 ,b' 251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/K9TRHBpwS0   $AAPL $MSFT $NVDA $AMD',1.0

|neutral|,2019-02-17 ,b' Mackenzie Financial Stake in Dexcom $DXCM Has Trimmed by $48.71 Million as Stock Declined; Old National Bancorp Has\xe2\x80\xa6 https://t.co/11tumMIxcj',0.0

|positive|,2019-02-17 ,b' RT @classicoptions: \xf0\x9d\x98\xbe\xf0\x9d\x99\x83\xf0\x9d\x98\xbc\xf0\x9d\x99\x8d\xf0\x9d\x99\x8f \xf0\x9d\x98\xbc\xf0\x9d\x99\x89\xf0\x9d\x98\xbc\xf0\x9d\x99\x87\xf0\x9d\x99\x94\xf0\x9d\x99\x8e\xf0\x9d\x99\x84\xf0\x9d\x99\x8e: #Gold shining bright. Bull flag breakout.  $NUGT $SPX $NFLX $IWM $MSFT $AAPL $XLF $GLD $GOOGL $AMZN $SP\xe2\x80\xa6',1.0

|neutral|,2019-02-17 ,b' $FUSZD @VerbTech_Co #Investors #Investor #Shareholders Just LOOK at the #COMPANY NAMES WE R LISTED #PARTNERS OF 2DA\xe2\x80\xa6 https://t.co/fmqovJetdJ',0.0

|negative|,2019-02-17 ,b' Because of the lack of depth in terms of market comparisons (everyone basically running the last 15 years or so at\xe2\x80\xa6 https://t.co/4jOsStpHzh',-2.0

|neutral|,2019-02-17 ,"b' Tableau Execs Talk About New Software, Battling Microsoft, M&amp;A and More https://t.co/vvuq9G1IFC $DATA $MSFT $ORCL $CRM $IBM'",0.0

|neutral|,2019-02-17 ,"b' Bigger than Apple: how this software titan continues to spur revenue, earnings #growthstocks $MSFT $AAPL https://t.co/lHjoB19wKH'",0.0

|neutral|,2019-02-17 ,b' RT @aaaamhim: $IRNC can run 4000%+ &amp; get to its price months ago $RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JN\xe2\x80\xa6',0.0

|neutral|,2019-02-17 ,"b"" RT @theflynews: EA's latest battle royale game 'Apex Legends' continues growing in #popularity, hitting 25M #players in its first week of r\xe2\x80\xa6""",0.0

|positive|,2019-02-17 ,b' Thompson Siegel &amp; Walmsley Decreased Its Jm Smucker Co/The $SJM Stake by $4.65 Million as Share Price Declined; Mic\xe2\x80\xa6 https://t.co/cuW24nRvcj',1.0

|neutral|,2019-02-17 ,b' $IRNC can run 4000%+ &amp; get to its price months ago $RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT\xe2\x80\xa6 https://t.co/TL7imgWAkO',0.0

|positive|,2019-02-17 ,b' RT @classicoptions: \xf0\x9d\x98\xbe\xf0\x9d\x99\x83\xf0\x9d\x98\xbc\xf0\x9d\x99\x8d\xf0\x9d\x99\x8f \xf0\x9d\x98\xbc\xf0\x9d\x99\x89\xf0\x9d\x98\xbc\xf0\x9d\x99\x87\xf0\x9d\x99\x94\xf0\x9d\x99\x8e\xf0\x9d\x99\x84\xf0\x9d\x99\x8e: #Gold shining bright. Bull flag breakout.  $NUGT $SPX $NFLX $IWM $MSFT $AAPL $XLF $GLD $GOOGL $AMZN $SP\xe2\x80\xa6',1.0

|positive|,2019-02-17 ,"b"" RT @CamleeMediaGaFL: $FUSZD when this is trading on the #NASDAQ next month as $VERB folks won't believe as it rolls across the #CNBC ticker\xe2\x80\xa6""",3.0

|neutral|,2019-02-17 ,"b"" RT @theflynews: EA's latest battle royale game 'Apex Legends' continues growing in #popularity, hitting 25M #players in its first week of r\xe2\x80\xa6""",0.0

|neutral|,2019-02-17 ,b' Concourse Capital Management Has Upped Stake in Jd Com $JD by $2.26 Million as Stock Declined; Microsoft $MSFT Shar\xe2\x80\xa6 https://t.co/W8x61G1gtS',0.0

|neutral|,2019-02-17 ,b' $SPX $VIX $MSFT $UVXY $SPY $QQQ $MSFT $KO $LULU $AMZN $TNX $XLY $XLK $IBUY $TVIX $XLF $SVXY $VXXB $JCP $TGT $AAPL\xe2\x80\xa6 https://t.co/rQDl6AIzV3',0.0

|neutral|,2019-02-17 ,b' $SPX $VIX $TGT $UVXY $SPY $QQQ $MSFT $FB $NVDA $AMZN $TNX $WMT $XLK $XRT $TVIX $M $SVXY $VXXB $TWTR $TSLA $AAPL\xe2\x80\xa6 https://t.co/PAUirYy1qm',0.0

|positive|,2019-02-17 ,"b' As Disney Walt Co $DIS Share Price Rose, Iron Financial Has Trimmed Its Holding by $12.40 Million; Centurylink Inve\xe2\x80\xa6 https://t.co/MmldH0KQe6'",1.0

|positive|,2019-02-17 ,b' $IRNC 04? 52WKHIGH $3 IS THIS A JOKE?! INSIDERS OWN 66%!! WAS JUST 40 CENTS\xf0\x9f\x92\xb8 $BAC $GE $BMY $WFC $MU $YNDX $AMD\xe2\x80\xa6 https://t.co/HmzFB0GIJq',2.0

|positive|,2019-02-17 ,b' Third Point Has Increased Microsoft $MSFT Holding by $210.90 Million as Valuation Declined; First Trust Advisors LP\xe2\x80\xa6 https://t.co/uqI9Qw6nQu',2.0

|neutral|,2019-02-17 ,b' RT @SethCL: $SPX $VIX $TGT $UVXY $SPY $QQQ $MSFT $WMT $NVDA $AMZN $TNX $XLY $XLK $XRT $TVIX $M $SVXY $VXXB $TWTR $TSLA $AAPL $TLT $BTC $NFL\xe2\x80\xa6',0.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|neutral|,2019-02-18 ,b' RT @OTCNetworkInc: Sam - @VerbTech_CoTake Me To Nasdaq  https://t.co/t2SFsRFp5R  @MENHSK @RoryCutaia #Verb #TaggCRM #CRM #nasdaqchallenge #\xe2\x80\xa6',0.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|neutral|,2019-02-18 ,b' @sks986 @howardlindzon $now $crm $msft $panw',0.0

|positive|,2019-02-18 ,"b' RT @Futurist_Invest: The tech of 5G, IoT, &amp; Holograms will help doctors visit you via #AugmentedReality   #5G #Hologram #IoT #IIoT #Interne\xe2\x80\xa6'",2.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' The tech of 5G, IoT, &amp; Holograms will help doctors visit you via #AugmentedReality   #5G #Hologram #IoT #IIoT\xe2\x80\xa6 https://t.co/spk1dbHPi0'",2.0

|neutral|,2019-02-18 ,"b' 21 Video Game Stats That Will Blow You Away @themotleyfool #stocks $EA, $MSFT, $NTDOY, $ATVI, $SNE https://t.co/ElI1PPFkd2'",0.0

|neutral|,2019-02-18 ,b' RT @thebigpictureny: #EM #Currency Meltdown again... -Turkish Lira $usdtry -Argentine Peso $usdars  $usdmxn $nzdusd $eurusd $usdcad $usdjpy\xe2\x80\xa6',0.0

|positive|,2019-02-18 ,"b' $MSFT I like this one, but 109 will be hard to break, if it does 110 + quickly'",1.0

|neutral|,2019-02-18 ,b' #EM #Currency Meltdown again... -Turkish Lira $usdtry -Argentine Peso $usdars  $usdmxn $nzdusd $eurusd $usdcad\xe2\x80\xa6 https://t.co/PuoIvOEY7f',0.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|neutral|,2019-02-18 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: ROAD TO #NASDAQ VIDEO SERIES...STAY INFORMED\xf0\x9f\x8f\x86  https://t.co/N32C5BPId1  $MSFT $ORCL $FB $TWTR $AMZN $AAPL $SIR\xe2\x80\xa6',0.0

|positive|,2019-02-18 ,b' Here comes some updates.... let\xe2\x80\x99s have a great week! $AAPL $ADBE $AMD $AMZN $BA $BABA $BAC $BABA $BAC $EA $FB\xe2\x80\xa6 https://t.co/JyFO62uIbP',3.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b"" RT @ipoguy: $FUSZD  @VerbTech_Co  Take your protein pills  And put your helmet on You've really made the grade &amp; the papers want to know wh\xe2\x80\xa6""",1.0

|neutral|,2019-02-18 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: ROAD TO #NASDAQ VIDEO SERIES...STAY INFORMED\xf0\x9f\x8f\x86  https://t.co/N32C5BPId1  $MSFT $ORCL $FB $TWTR $AMZN $AAPL $SIR\xe2\x80\xa6',0.0

|positive|,2019-02-18 ,b' RT @crabbermike: $FUSZD \xf0\x9f\x91\x80 ON THIS #COMPANY #STOCK @VerbTech_Co 4 ALL OF 2019! #NASDAQ Bound SHORTLY! CAGR of 10%-20% is really good  $MSFT\xe2\x80\xa6',3.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|neutral|,2019-02-18 ,b' Quick review of weekly returns from 12 of the most traded stocks:  $AMD $AAPL $AMZN $FB $NFLX $GOOGL $MSFT $INTC\xe2\x80\xa6 https://t.co/dLDV0PEBk9',0.0

|positive|,2019-02-18 ,"b' #Microsoft Corporation ( $MSFT ) is one of the best #TechStocks for 2019, rated buy. https://t.co/ZfPvxnekOq'",3.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|negative|,2019-02-18 ,b' https://t.co/oCOLc1RUCr &lt; Cameron Fous trader exposed!! $FB $AAPL $BABA $MSFT',-1.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|neutral|,2019-02-18 ,"b' RT @HedgeFundTips: Nasdaq 100 ""Bullish Percent"" Indicator (100% recent accuracy): What it is saying about the market moving forward: https:\xe2\x80\xa6'",0.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' RT @HedgeMind: $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it as top 1\xe2\x80\xa6'",4.0

|positive|,2019-02-18 ,"b' $AMRN joined big leagues, became one of ""50 stocks that matter most to hedge funds"" ranked by # of funds holding it\xe2\x80\xa6 https://t.co/QEfv2HRy6y'",2.0

|neutral|,2019-02-18 ,b' RT @DZierler: I attended @ARinACTION January 14th. I realized Boston ( @MIT &amp; @Harvard ) is now the global epicenter of #AugmentedReality &amp;\xe2\x80\xa6',0.0

|neutral|,2019-02-18 ,"b' RT @theflynews: Cubic names IBM, Microsoft executive Kevin Eagan as Senior VP, Chief Digital $CUB $IBM $MSFT https://t.co/HUH4qA9y9x'",0.0

|neutral|,2019-02-18 ,b' RT @DZierler: I attended @ARinACTION January 14th. I realized Boston ( @MIT &amp; @Harvard ) is now the global epicenter of #AugmentedReality &amp;\xe2\x80\xa6',0.0

|neutral|,2019-02-18 ,"b' RT @GainesTriStar: $PBIO $3.20 +46.1% Pressure BioSciences, Inc.  Volume is coming into the stock from Huge Cannabis news! $PBIO is up at a\xe2\x80\xa6'",0.0

|positive|,2019-02-18 ,b' 2019-02-15 Short sale volume (not short interest) for $NOK is 44%. https://t.co/oPXJL8Nar9 $ERIC 30% $AAPL 55% $MSFT 47% $AMZN 43%',1.0

|neutral|,2019-02-18 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: ROAD TO #NASDAQ VIDEO SERIES...STAY INFORMED\xf0\x9f\x8f\x86  https://t.co/N32C5BPId1  $MSFT $ORCL $FB $TWTR $AMZN $AAPL $SIR\xe2\x80\xa6',0.0

|neutral|,2019-02-18 ,"b' $IBM &amp; $GOOGL may take cloud marketshare moving forward, but it will not come from $AMZN or $MSFT   Google and IBM\xe2\x80\xa6 https://t.co/HvhzpAJoEU'",0.0

|positive|,2019-02-18 ,b' Andra Ap-Fonden Has Trimmed Autozone $AZO Stake as Share Value Rose; Pekin Singer Strauss Asset Management Raised I\xe2\x80\xa6 https://t.co/4Wt6jokU31',3.0

|positive|,2019-02-18 ,b' Weekly Stock Market Review: Top Stock Picks For Week # 8 https://t.co/qATsrtXcfb   $AAPL $MU $MSFT $NVDA $AMD\xe2\x80\xa6 https://t.co/4M8uydpasq',2.0

|positive|,2019-02-18 ,b' 30 Most Popular #Stocks Among Hedge Funds $AABA $AAPL $ADBE $AMZN $BKNG $CMCSA $FB $GOOG $GOOGL $MSFT $NFLX $PYPL\xe2\x80\xa6 https://t.co/s4dwYgOFh7',3.0

|neutral|,2019-02-18 ,b' Thompson Investment Management Trimmed Microsoft $MSFT Holding By $1.03 Million; Okta - Class A $OKTA Shorts Down B\xe2\x80\xa6 https://t.co/NLNJBfgpVu',0.0

|positive|,2019-02-18 ,b' Microsoft $MSFT Share Price Declined While Madrona Financial Services Increased Holding; Kynikos Associates LP Hold\xe2\x80\xa6 https://t.co/CiAYmGYcrE',2.0

|positive|,2019-02-18 ,b' Weekly Stock Market Review: Top Stock Picks For Week # 8 https://t.co/Oht3LiwO5m   $AAPL $MU $MSFT $NVDA $AMD\xe2\x80\xa6 https://t.co/i6jvzz95kg',2.0

|neutral|,2019-02-18 ,b' RT @DZierler: I attended @ARinACTION January 14th. I realized Boston ( @MIT &amp; @Harvard ) is now the global epicenter of #AugmentedReality &amp;\xe2\x80\xa6',0.0

|neutral|,2019-02-18 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: ROAD TO #NASDAQ VIDEO SERIES...STAY INFORMED\xf0\x9f\x8f\x86  https://t.co/N32C5BPId1  $MSFT $ORCL $FB $TWTR $AMZN $AAPL $SIR\xe2\x80\xa6',0.0

|neutral|,2019-02-18 ,b' I attended @ARinACTION January 14th. I realized Boston ( @MIT &amp; @Harvard ) is now the global epicenter of\xe2\x80\xa6 https://t.co/Ap2w0nd6KL',0.0

|positive|,2019-02-18 ,"b' RT @charliebilello: Revenue Growth, year-over-year (%)... $FB: +30.4% $NFLX: +27.4% $GOOGL: +21.5% $AMZN: +19.8% $MSFT: +12.3% $AAPL: -4.5%\xe2\x80\xa6'",2.0

|neutral|,2019-02-18 ,b' Are Analysts Bearish Microsoft Corporation $MSFT After Last Week?  https://t.co/mGF0T91K8k',0.0

|neutral|,2019-02-18 ,b' Are Analysts Bullish about Microsoft Corporation $MSFT after last week?  https://t.co/kqWw5YiqR5',0.0

|neutral|,2019-02-18 ,b' How Analysts Rated Microsoft Corporation $MSFT Last Week? https://t.co/gDKOR5Atsx',0.0

|neutral|,2019-02-18 ,b' @robertlesnicki $MSFT $IQ $COST',0.0

|positive|,2019-02-18 ,b' Oslo Asset Management Asa Has Lifted Position in Pioneer Nat Res Co $PXD as Market Valuation Declined; As Microsoft\xe2\x80\xa6 https://t.co/zz7yKEU9x6',2.0

|positive|,2019-02-18 ,b' @gurufocus Software continues to outperform the market. My favorite mid cap software stocks are: $BL $TWOU $FIVN\xe2\x80\xa6 https://t.co/gs5pKzG3ho',2.0

|positive|,2019-02-18 ,"b' Gvo Asset Management LTD Lowered Microsoft $MSFT Stake By $12.11 Million; Last Week Trinity Industries, Inc. $TRN A\xe2\x80\xa6 https://t.co/4q5rQhTaGH'",2.0

|neutral|,2019-02-18 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: ROAD TO #NASDAQ VIDEO SERIES...STAY INFORMED\xf0\x9f\x8f\x86  https://t.co/N32C5BPId1  $MSFT $ORCL $FB $TWTR $AMZN $AAPL $SIR\xe2\x80\xa6',0.0

|positive|,2019-02-18 ,"b' Long $MSFT and hoping to add ... ""Why Microsoft (Not Amazon) Will Win the Pentagon Contract"" ...  https://t.co/0SLGOhjufc'",6.0

|neutral|,2019-02-18 ,b' \xf0\x9f\xa6\x84 $FUSZD: ROAD TO #NASDAQ VIDEO SERIES...STAY INFORMED\xf0\x9f\x8f\x86  https://t.co/N32C5BPId1  $MSFT $ORCL $FB $TWTR $AMZN $AAPL\xe2\x80\xa6 https://t.co/yNW8MbrQ9Q',0.0

|neutral|,2019-02-18 ,b' Mozart trading system: https://t.co/twnUlSxBF3 $TQQQ $WOOF $XLP $QLD $IBB $HDV $CCI $GLD $EFX $CNP $IFF $TSLA $AMZN $MSFT $IBM $GOOGL $SPY',0.0

|negative|,2019-02-18 ,"b' RT @OTCNetworkInc: Sam - Verb Technology Company, Inc.Take Me To Nasdaq Video challenge  https://t.co/t2SFsRFp5R  #Verb #TaggCRM #nasdaqcha\xe2\x80\xa6'",-1.0

|neutral|,2019-02-18 ,"b' Crossvault Capital Management Lowered Microsoft $MSFT Position by $621,756 as Valuation Declined; Daiwa Sb Investme\xe2\x80\xa6 https://t.co/ypBCNPN2CW'",0.0

|neutral|,2019-02-18 ,"b"" RT @ipoguy: It's inevitable that any day now the man himself will be shouting, pushing sound effect buttons and throwing his chair in the s\xe2\x80\xa6""",0.0

|positive|,2019-02-18 ,b' $msft looks like it will easily go to 112ish this week. Looking at the daily and weekly.',2.0

|positive|,2019-02-18 ,b' Diamondback Energy  $FANG Holder Hartline Investment Decreased Its Stake; Microsoft $MSFT Holder Merriman Wealth Ma\xe2\x80\xa6 https://t.co/nauhuzfURy',3.0

|negative|,2019-02-18 ,b' $MSFT May be in a Wyckoff Distribution zone. Likely a limited upthrust move next for the UTAD Bull Trap before reve\xe2\x80\xa6 https://t.co/5OXW9GHJFU',-2.0

|positive|,2019-02-18 ,"b' RT @StockTweetsHQ: In The Cards_ATACAMA RESOURCES $ACRL Share Price To Rise As Nationwide Exposure Coming With ""CNNMoney"" Segment Next Tues\xe2\x80\xa6'",1.0

|positive|,2019-02-18 ,b' Arga Investment Management LP Holding in Johnson &amp; Johnson $JNJ Has Raised as Stock Rose; Perkins Coie Trust Compan\xe2\x80\xa6 https://t.co/nIWXcggUnQ',1.0

|negative|,2019-02-18 ,b' RT @realsheepwolf: \xf0\x9f\xa6\x84 $FUSZD: MOST DISRUPTIVE TECHNOLOGY IN YEARS. \xf0\x9f\x8c\x9fCALLS TO ACTION RIGHT IN THE VIDEO WITH REAL TIME ANALYTICS.  \xf0\x9f\x8c\x9fTRY IT NO\xe2\x80\xa6',-3.0

|neutral|,2019-02-18 ,b' @Jessicalessin $MSFT would be my guess',0.0

|neutral|,2019-02-18 ,b' @asymmetricalpha $MSFT',0.0

